name,rating,tags,Game_ID
Forsaken Fortress Strategy,Mostly Negative,Strategy,344820
Forsaken Fortress Strategy,Mostly Negative,RPG,344820
Forsaken Fortress Strategy,Mostly Negative,Indie,344820
Forsaken Fortress Strategy,Mostly Negative,Early Access,344820
Stay Alight,Very Positive,Casual,345060
Stay Alight,Very Positive,Indie,345060
Stay Alight,Very Positive,Action,345060
Stay Alight,Very Positive,Puzzle,345060
The Fruit of Grisaia,Very Positive,Visual Novel,345610
The Fruit of Grisaia,Very Positive,Anime,345610
The Fruit of Grisaia,Very Positive,Nudity,345610
The Fruit of Grisaia,Very Positive,Story Rich,345610
The Fruit of Grisaia,Very Positive,Multiple Endings,345610
The Labyrinth of Grisaia,Very Positive,Visual Novel,345620
The Labyrinth of Grisaia,Very Positive,Anime,345620
The Labyrinth of Grisaia,Very Positive,Adventure,345620
The Labyrinth of Grisaia,Very Positive,Casual,345620
The Labyrinth of Grisaia,Very Positive,Story Rich,345620
Without Within,Very Positive,Free to Play,345650
Without Within,Very Positive,Anime,345650
Without Within,Very Positive,Visual Novel,345650
Without Within,Very Positive,Indie,345650
Without Within,Very Positive,Female Protagonist,345650
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Very Positive,Fighting,222440
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Very Positive,2D Fighter,222440
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Very Positive,Action,222440
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Very Positive,Arcade,222440
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Very Positive,Anime,222440
Shantae and the Pirate's Curse,Overwhelmingly Positive,Platformer,345820
Shantae and the Pirate's Curse,Overwhelmingly Positive,Metroidvania,345820
Shantae and the Pirate's Curse,Overwhelmingly Positive,Female Protagonist,345820
Shantae and the Pirate's Curse,Overwhelmingly Positive,Great Soundtrack,345820
Shantae and the Pirate's Curse,Overwhelmingly Positive,Action,345820
DRAGON BALL XENOVERSE,Very Positive,Anime,323470
DRAGON BALL XENOVERSE,Very Positive,Fighting,323470
DRAGON BALL XENOVERSE,Very Positive,Action,323470
DRAGON BALL XENOVERSE,Very Positive,Multiplayer,323470
DRAGON BALL XENOVERSE,Very Positive,Character Customization,323470
Darkest Dungeon®,Overwhelmingly Positive,Turn-Based Combat,262060
Darkest Dungeon®,Overwhelmingly Positive,Dark Fantasy,262060
Darkest Dungeon®,Overwhelmingly Positive,Dungeon Crawler,262060
Darkest Dungeon®,Overwhelmingly Positive,RPG,262060
Darkest Dungeon®,Overwhelmingly Positive,Rogue-like,262060
Shadowgate,Very Positive,Remake,294440
Shadowgate,Very Positive,Adventure,294440
Shadowgate,Very Positive,Point & Click,294440
Shadowgate,Very Positive,Puzzle,294440
Shadowgate,Very Positive,Singleplayer,294440
War for the Overworld,Very Positive,Strategy,230190
War for the Overworld,Very Positive,RTS,230190
War for the Overworld,Very Positive,God Game,230190
War for the Overworld,Very Positive,Indie,230190
War for the Overworld,Very Positive,Fantasy,230190
Steredenn,Very Positive,Bullet Hell,347160
Steredenn,Very Positive,Shoot 'Em Up,347160
Steredenn,Very Positive,Pixel Graphics,347160
Steredenn,Very Positive,Action,347160
Steredenn,Very Positive,Indie,347160
Gaokao.Love.100Days,Very Positive,Visual Novel,347620
Gaokao.Love.100Days,Very Positive,Dating Sim,347620
Gaokao.Love.100Days,Very Positive,Multiple Endings,347620
Gaokao.Love.100Days,Very Positive,Romance,347620
Gaokao.Love.100Days,Very Positive,Mature,347620
The Book of Unwritten Tales: The Critter Chronicles,Very Positive,Adventure,221830
The Book of Unwritten Tales: The Critter Chronicles,Very Positive,Point & Click,221830
The Book of Unwritten Tales: The Critter Chronicles,Very Positive,Fantasy,221830
The Book of Unwritten Tales: The Critter Chronicles,Very Positive,Indie,221830
The Book of Unwritten Tales: The Critter Chronicles,Very Positive,Comedy,221830
The Book of Unwritten Tales 2,Very Positive,Fantasy,279940
The Book of Unwritten Tales 2,Very Positive,Singleplayer,279940
The Book of Unwritten Tales 2,Very Positive,Adventure,279940
The Book of Unwritten Tales 2,Very Positive,Atmospheric,279940
The Book of Unwritten Tales 2,Very Positive,Parody ,279940
eXceed - Gun Bullet Children,Mixed,Bullet Hell,207370
eXceed - Gun Bullet Children,Mixed,Anime,207370
eXceed - Gun Bullet Children,Mixed,Shoot 'Em Up,207370
eXceed - Gun Bullet Children,Mixed,Action,207370
eXceed - Gun Bullet Children,Mixed,Indie,207370
Fairy Fencer F,Very Positive,Anime,347830
Fairy Fencer F,Very Positive,JRPG,347830
Fairy Fencer F,Very Positive,RPG,347830
Fairy Fencer F,Very Positive,Cute,347830
Fairy Fencer F,Very Positive,Singleplayer,347830
Hand of Fate,Mostly Positive,Card Game,266510
Hand of Fate,Mostly Positive,RPG,266510
Hand of Fate,Mostly Positive,Singleplayer,266510
Hand of Fate,Mostly Positive,Action,266510
Hand of Fate,Mostly Positive,Rogue-like,266510
Gun Wings,Very Positive,Bullet Hell,348240
Gun Wings,Very Positive,Shoot 'Em Up,348240
Gun Wings,Very Positive,Anime,348240
Gun Wings,Very Positive,Action,348240
Gun Wings,Very Positive,Female Protagonist,348240
SAMURAI WARRIORS 4-II,Mostly Positive,Action,348470
SAMURAI WARRIORS 4-II,Mostly Positive,Hack and Slash,348470
SAMURAI WARRIORS 4-II,Mostly Positive,Historical,348470
SAMURAI WARRIORS 4-II,Mostly Positive,Character Customization,348470
SAMURAI WARRIORS 4-II,Mostly Positive,Anime,348470
GUILTY GEAR XX ACCENT CORE PLUS R,Very Positive,Fighting,348550
GUILTY GEAR XX ACCENT CORE PLUS R,Very Positive,2D Fighter,348550
GUILTY GEAR XX ACCENT CORE PLUS R,Very Positive,Anime,348550
GUILTY GEAR XX ACCENT CORE PLUS R,Very Positive,Great Soundtrack,348550
GUILTY GEAR XX ACCENT CORE PLUS R,Very Positive,Action,348550
Voices from the Sea,Very Positive,Free to Play,348620
Voices from the Sea,Very Positive,Visual Novel,348620
Voices from the Sea,Very Positive,Anime,348620
Voices from the Sea,Very Positive,Adventure,348620
Voices from the Sea,Very Positive,Casual,348620
The Clans - Saga of the Twins,Mostly Negative,RPG,342090
The Clans - Saga of the Twins,Mostly Negative,Adventure,342090
The Clans - Saga of the Twins,Mostly Negative,Indie,342090
The Clans - Saga of the Twins,Mostly Negative,Anime,342090
The Clans - Saga of the Twins,Mostly Negative,Female Protagonist,342090
Ame no Marginal -Rain Marginal-,Very Positive,Visual Novel,348950
Ame no Marginal -Rain Marginal-,Very Positive,Anime,348950
Ame no Marginal -Rain Marginal-,Very Positive,Indie,348950
Ame no Marginal -Rain Marginal-,Very Positive,Story Rich,348950
Ame no Marginal -Rain Marginal-,Very Positive,Emotional,348950
Odysseus: Long Way Home,Mixed,Adventure,348960
Odysseus: Long Way Home,Mixed,Casual,348960
Odysseus: Long Way Home,Mixed,Hidden Object,348960
Odysseus: Long Way Home,Mixed,Point & Click,348960
Littlewitch Romanesque: Editio Regia,Very Positive,Visual Novel,349300
Littlewitch Romanesque: Editio Regia,Very Positive,Anime,349300
Littlewitch Romanesque: Editio Regia,Very Positive,Strategy,349300
Littlewitch Romanesque: Editio Regia,Very Positive,Simulation,349300
Littlewitch Romanesque: Editio Regia,Very Positive,Casual,349300
The Rainy Port Keelung,Very Positive,Adventure,349320
The Rainy Port Keelung,Very Positive,Indie,349320
The Rainy Port Keelung,Very Positive,Visual Novel,349320
The Rainy Port Keelung,Very Positive,Anime,349320
Supercharged Robot VULKAISER,Very Positive,Action,349680
Supercharged Robot VULKAISER,Very Positive,Shoot 'Em Up,349680
Supercharged Robot VULKAISER,Very Positive,Indie,349680
Supercharged Robot VULKAISER,Very Positive,Anime,349680
Supercharged Robot VULKAISER,Very Positive,Mechs,349680
The Escapists,Very Positive,Pixel Graphics,298630
The Escapists,Very Positive,Strategy,298630
The Escapists,Very Positive,Crafting,298630
The Escapists,Very Positive,Singleplayer,298630
The Escapists,Very Positive,2D,298630
Time Mysteries: Inheritance - Remastered,Mixed,Hidden Object,350010
Time Mysteries: Inheritance - Remastered,Mixed,Casual,350010
Time Mysteries: Inheritance - Remastered,Mixed,Adventure,350010
Time Mysteries: Inheritance - Remastered,Mixed,Female Protagonist,350010
Time Mysteries: Inheritance - Remastered,Mixed,Mystery,350010
Giana Sisters: Dream Runners,Mostly Positive,Action,352900
Giana Sisters: Dream Runners,Mostly Positive,Indie,352900
Giana Sisters: Dream Runners,Mostly Positive,Racing,352900
Giana Sisters: Dream Runners,Mostly Positive,Multiplayer,352900
Giana Sisters: Dream Runners,Mostly Positive,Platformer,352900
Hyperdimension Neptunia Re;Birth3 V Generation,Very Positive,Anime,353270
Hyperdimension Neptunia Re;Birth3 V Generation,Very Positive,JRPG,353270
Hyperdimension Neptunia Re;Birth3 V Generation,Very Positive,Female Protagonist,353270
Hyperdimension Neptunia Re;Birth3 V Generation,Very Positive,RPG,353270
Hyperdimension Neptunia Re;Birth3 V Generation,Very Positive,Cute,353270
Love at First Sight,Very Positive,Visual Novel,353330
Love at First Sight,Very Positive,Anime,353330
Love at First Sight,Very Positive,Indie,353330
Love at First Sight,Very Positive,Romance,353330
Love at First Sight,Very Positive,Cute,353330
Tales of Zestiria,Mixed,JRPG,351970
Tales of Zestiria,Mixed,Anime,351970
Tales of Zestiria,Mixed,RPG,351970
Tales of Zestiria,Mixed,Fantasy,351970
Tales of Zestiria,Mixed,Story Rich,351970
Tales of Symphonia,Mostly Positive,JRPG,372360
Tales of Symphonia,Mostly Positive,RPG,372360
Tales of Symphonia,Mostly Positive,Anime,372360
Tales of Symphonia,Mostly Positive,Story Rich,372360
Tales of Symphonia,Mostly Positive,Fantasy,372360
East Tower - Akio (ET Series Vol. 1),Mostly Positive,Visual Novel,354950
East Tower - Akio (ET Series Vol. 1),Mostly Positive,Indie,354950
East Tower - Akio (ET Series Vol. 1),Mostly Positive,Casual,354950
East Tower - Akio (ET Series Vol. 1),Mostly Positive,Adventure,354950
East Tower - Akio (ET Series Vol. 1),Mostly Positive,Simulation,354950
Sky Force Anniversary,Very Positive,Shoot 'Em Up,355050
Sky Force Anniversary,Very Positive,Action,355050
Sky Force Anniversary,Very Positive,Bullet Hell,355050
Sky Force Anniversary,Very Positive,Indie,355050
Sky Force Anniversary,Very Positive,Arcade,355050
Eternal Senia,Very Positive,Anime,351640
Eternal Senia,Very Positive,Free to Play,351640
Eternal Senia,Very Positive,RPG,351640
Eternal Senia,Very Positive,Female Protagonist,351640
Eternal Senia,Very Positive,RPGMaker,351640
Drizzlepath,Mixed,Casual,355760
Drizzlepath,Mixed,Indie,355760
Drizzlepath,Mixed,Adventure,355760
Drizzlepath,Mixed,Walking Simulator,355760
Drizzlepath,Mixed,Atmospheric,355760
Pixel Puzzles 2: Space,Positive,Casual,355920
Pixel Puzzles 2: Space,Positive,Indie,355920
Pixel Puzzles 2: Space,Positive,Simulation,355920
Pixel Puzzles 2: Space,Positive,Puzzle,355920
Pixel Puzzles 2: Space,Positive,Strategy,355920
METAL SLUG DEFENSE,Mixed,Free to Play,356310
METAL SLUG DEFENSE,Mixed,Action,356310
METAL SLUG DEFENSE,Mixed,2D,356310
METAL SLUG DEFENSE,Mixed,Tower Defense,356310
METAL SLUG DEFENSE,Mixed,Multiplayer,356310
East Tower - Takashi (ET Series Vol. 2),Mostly Positive,Adventure,356540
East Tower - Takashi (ET Series Vol. 2),Mostly Positive,Indie,356540
East Tower - Takashi (ET Series Vol. 2),Mostly Positive,Casual,356540
East Tower - Takashi (ET Series Vol. 2),Mostly Positive,Simulation,356540
East Tower - Takashi (ET Series Vol. 2),Mostly Positive,Visual Novel,356540
East Tower - Kuon (ET Series Vol. 3),Positive,Indie,356550
East Tower - Kuon (ET Series Vol. 3),Positive,Casual,356550
East Tower - Kuon (ET Series Vol. 3),Positive,Adventure,356550
East Tower - Kuon (ET Series Vol. 3),Positive,Simulation,356550
East Tower - Kuon (ET Series Vol. 3),Positive,Visual Novel,356550
East Tower - Kurenai (ET Series Vol. 4),Positive,Adventure,356560
East Tower - Kurenai (ET Series Vol. 4),Positive,Indie,356560
East Tower - Kurenai (ET Series Vol. 4),Positive,Casual,356560
East Tower - Kurenai (ET Series Vol. 4),Positive,Simulation,356560
East Tower - Kurenai (ET Series Vol. 4),Positive,Visual Novel,356560
Battle Fantasia -Revised Edition-,Mostly Positive,Fighting,356910
Battle Fantasia -Revised Edition-,Mostly Positive,2D Fighter,356910
Battle Fantasia -Revised Edition-,Mostly Positive,Action,356910
Battle Fantasia -Revised Edition-,Mostly Positive,Anime,356910
Battle Fantasia -Revised Edition-,Mostly Positive,Local Multiplayer,356910
LIGHTNING RETURNS: FINAL FANTASY XIII,Very Positive,RPG,345350
LIGHTNING RETURNS: FINAL FANTASY XIII,Very Positive,JRPG,345350
LIGHTNING RETURNS: FINAL FANTASY XIII,Very Positive,Female Protagonist,345350
LIGHTNING RETURNS: FINAL FANTASY XIII,Very Positive,Open World,345350
LIGHTNING RETURNS: FINAL FANTASY XIII,Very Positive,Fantasy,345350
Cultures - Northland,Very Positive,Strategy,351860
Cultures - Northland,Very Positive,City Builder,351860
Cultures - Northland,Very Positive,RTS,351860
Cultures - Northland,Very Positive,Resource Management,351860
Cultures - Northland,Very Positive,Singleplayer,351860
Cultures - 8th Wonder of the World,Mostly Positive,Strategy,351870
Cultures - 8th Wonder of the World,Mostly Positive,City Builder,351870
Cultures - 8th Wonder of the World,Mostly Positive,RTS,351870
Sunrider: Liberation Day - Captain's Edition,Very Positive,Visual Novel,358750
Sunrider: Liberation Day - Captain's Edition,Very Positive,Strategy,358750
Sunrider: Liberation Day - Captain's Edition,Very Positive,Anime,358750
Sunrider: Liberation Day - Captain's Edition,Very Positive,Nudity,358750
Sunrider: Liberation Day - Captain's Edition,Very Positive,Sexual Content,358750
Amnesia™: Memories,Very Positive,Otome,359390
Amnesia™: Memories,Very Positive,Visual Novel,359390
Amnesia™: Memories,Very Positive,Female Protagonist,359390
Amnesia™: Memories,Very Positive,Anime,359390
Amnesia™: Memories,Very Positive,Romance,359390
Blackguards 2,Mixed,RPG,314830
Blackguards 2,Mixed,Strategy,314830
Blackguards 2,Mixed,Turn-Based,314830
Blackguards 2,Mixed,Adventure,314830
Blackguards 2,Mixed,Indie,314830
FINAL FANTASY X/X-2 HD Remaster,Very Positive,JRPG,359870
FINAL FANTASY X/X-2 HD Remaster,Very Positive,Story Rich,359870
FINAL FANTASY X/X-2 HD Remaster,Very Positive,RPG,359870
FINAL FANTASY X/X-2 HD Remaster,Very Positive,Turn-Based Combat,359870
FINAL FANTASY X/X-2 HD Remaster,Very Positive,Great Soundtrack,359870
The Incredible Adventures of Van Helsing III,Mixed,RPG,359900
The Incredible Adventures of Van Helsing III,Mixed,Action,359900
The Incredible Adventures of Van Helsing III,Mixed,Adventure,359900
The Incredible Adventures of Van Helsing III,Mixed,Hack and Slash,359900
The Incredible Adventures of Van Helsing III,Mixed,Indie,359900
How To Survive Third Person,Mixed,Survival,360150
How To Survive Third Person,Mixed,Zombies,360150
How To Survive Third Person,Mixed,Action,360150
How To Survive Third Person,Mixed,Adventure,360150
How To Survive Third Person,Mixed,Multiplayer,360150
How to Survive 2,Mixed,Survival,360170
How to Survive 2,Mixed,Zombies,360170
How to Survive 2,Mixed,Multiplayer,360170
How to Survive 2,Mixed,Open World,360170
How to Survive 2,Mixed,Crafting,360170
Cursed Sight,Very Positive,Indie,360550
Cursed Sight,Very Positive,Visual Novel,360550
Cursed Sight,Very Positive,Anime,360550
Cursed Sight,Very Positive,Story Rich,360550
404Sight,Very Positive,Parkour,361630
404Sight,Very Positive,Free to Play,361630
404Sight,Very Positive,Indie,361630
404Sight,Very Positive,Action,361630
404Sight,Very Positive,Female Protagonist,361630
Shadowrun Chronicles - Boston Lockdown,Mixed,RPG,267750
Shadowrun Chronicles - Boston Lockdown,Mixed,Turn-Based,267750
Shadowrun Chronicles - Boston Lockdown,Mixed,Cyberpunk,267750
Shadowrun Chronicles - Boston Lockdown,Mixed,Strategy,267750
Shadowrun Chronicles - Boston Lockdown,Mixed,Tactical,267750
Toukiden: Kiwami,Mixed,Action,363130
Toukiden: Kiwami,Mixed,Hunting,363130
Toukiden: Kiwami,Mixed,Co-op,363130
Toukiden: Kiwami,Mixed,RPG,363130
Toukiden: Kiwami,Mixed,Anime,363130
Mind Snares: Alice's Journey,Very Positive,Hidden Object,363330
Mind Snares: Alice's Journey,Very Positive,Casual,363330
Mind Snares: Alice's Journey,Very Positive,Adventure,363330
Mind Snares: Alice's Journey,Very Positive,Puzzle,363330
Mind Snares: Alice's Journey,Very Positive,Point & Click,363330
Forget Me Not: My Organic Garden,Very Positive,Indie,363980
Forget Me Not: My Organic Garden,Very Positive,Simulation,363980
Forget Me Not: My Organic Garden,Very Positive,Clicker,363980
Forget Me Not: My Organic Garden,Very Positive,Visual Novel,363980
Forget Me Not: My Organic Garden,Very Positive,Singleplayer,363980
Koi-Koi Japan [Hanafuda playing cards],Very Positive,Card Game,364930
Koi-Koi Japan [Hanafuda playing cards],Very Positive,Casual,364930
Koi-Koi Japan [Hanafuda playing cards],Very Positive,Anime,364930
Koi-Koi Japan [Hanafuda playing cards],Very Positive,Singleplayer,364930
Koi-Koi Japan [Hanafuda playing cards],Very Positive,Multiplayer,364930
How to Take Off Your Mask,Very Positive,Visual Novel,365350
How to Take Off Your Mask,Very Positive,Otome,365350
How to Take Off Your Mask,Very Positive,Casual,365350
How to Take Off Your Mask,Very Positive,Anime,365350
How to Take Off Your Mask,Very Positive,Adventure,365350
Trine 3: The Artifacts of Power,Mixed,Adventure,319910
Trine 3: The Artifacts of Power,Mixed,Co-op,319910
Trine 3: The Artifacts of Power,Mixed,Puzzle,319910
Trine 3: The Artifacts of Power,Mixed,Action,319910
Trine 3: The Artifacts of Power,Mixed,Platformer,319910
Starchaser: Priestess of the Night Sky,Mostly Positive,Action,365850
Starchaser: Priestess of the Night Sky,Mostly Positive,Indie,365850
Starchaser: Priestess of the Night Sky,Mostly Positive,Anime,365850
Starchaser: Priestess of the Night Sky,Mostly Positive,Physics,365850
Starchaser: Priestess of the Night Sky,Mostly Positive,Magic,365850
FINAL FANTASY IV,Very Positive,JRPG,312750
FINAL FANTASY IV,Very Positive,RPG,312750
FINAL FANTASY IV,Very Positive,Fantasy,312750
FINAL FANTASY IV,Very Positive,Remake,312750
FINAL FANTASY IV,Very Positive,Story Rich,312750
FINAL FANTASY IV: THE AFTER YEARS,Mixed,RPG,346830
FINAL FANTASY IV: THE AFTER YEARS,Mixed,JRPG,346830
FINAL FANTASY IV: THE AFTER YEARS,Mixed,Singleplayer,346830
FINAL FANTASY IV: THE AFTER YEARS,Mixed,Fantasy,346830
FINAL FANTASY IV: THE AFTER YEARS,Mixed,Anime,346830
BASEBALL STARS 2,Positive,Sports,366230
BASEBALL STARS 2,Positive,Baseball,366230
BASEBALL STARS 2,Positive,Arcade,366230
BASEBALL STARS 2,Positive,Retro,366230
METAL SLUG 2,Very Positive,Action,366260
METAL SLUG 2,Very Positive,Arcade,366260
METAL SLUG 2,Very Positive,2D,366260
METAL SLUG 2,Very Positive,Side Scroller,366260
METAL SLUG 2,Very Positive,Classic,366260
SHOCK TROOPERS,Positive,Action,366270
SHOCK TROOPERS,Positive,Arcade,366270
SHOCK TROOPERS,Positive,Retro,366270
SHOCK TROOPERS,Positive,2D,366270
SHOCK TROOPERS,Positive,Shoot 'Em Up,366270
TWINKLE STAR SPRITES,Very Positive,Action,366280
TWINKLE STAR SPRITES,Very Positive,Shoot 'Em Up,366280
TWINKLE STAR SPRITES,Very Positive,Female Protagonist,366280
TWINKLE STAR SPRITES,Very Positive,Arcade,366280
TWINKLE STAR SPRITES,Very Positive,Anime,366280
Shiness: The Lightning Kingdom,Mostly Positive,RPG,366640
Shiness: The Lightning Kingdom,Mostly Positive,Adventure,366640
Shiness: The Lightning Kingdom,Mostly Positive,Action,366640
Shiness: The Lightning Kingdom,Mostly Positive,Indie,366640
Shiness: The Lightning Kingdom,Mostly Positive,Anime,366640
Magical Eyes - Red is for Anguish,Positive,Adventure,366780
Magical Eyes - Red is for Anguish,Positive,Indie,366780
Magical Eyes - Red is for Anguish,Positive,Visual Novel,366780
Magical Eyes - Red is for Anguish,Positive,Anime,366780
Magical Eyes - Red is for Anguish,Positive,Mystery,366780
Fine Sweeper,Very Positive,Casual,367000
Fine Sweeper,Very Positive,Indie,367000
Fine Sweeper,Very Positive,Puzzle,367000
ROMANCE OF THE THREE KINGDOMS XIII,Mixed,Strategy,363150
ROMANCE OF THE THREE KINGDOMS XIII,Mixed,Historical,363150
ROMANCE OF THE THREE KINGDOMS XIII,Mixed,Simulation,363150
ROMANCE OF THE THREE KINGDOMS XIII,Mixed,RPG,363150
ROMANCE OF THE THREE KINGDOMS XIII,Mixed,Singleplayer,363150
Tobari and the Night of the Curious Moon,Very Positive,Indie,368140
Tobari and the Night of the Curious Moon,Very Positive,Adventure,368140
Tobari and the Night of the Curious Moon,Very Positive,Platformer,368140
Tobari and the Night of the Curious Moon,Very Positive,Female Protagonist,368140
Tobari and the Night of the Curious Moon,Very Positive,Anime,368140
WORLD END ECONOMiCA episode.02,Very Positive,Visual Novel,368160
WORLD END ECONOMiCA episode.02,Very Positive,Indie,368160
WORLD END ECONOMiCA episode.02,Very Positive,Casual,368160
WORLD END ECONOMiCA episode.02,Very Positive,Anime,368160
WORLD END ECONOMiCA episode.02,Very Positive,Story Rich,368160
htoL#NiQ: The Firefly Diary,Mostly Positive,Adventure,368640
htoL#NiQ: The Firefly Diary,Mostly Positive,Strategy,368640
htoL#NiQ: The Firefly Diary,Mostly Positive,Anime,368640
htoL#NiQ: The Firefly Diary,Mostly Positive,Cute,368640
htoL#NiQ: The Firefly Diary,Mostly Positive,Puzzle-Platformer,368640
Yargis - Space Melee,Mixed,Indie,369040
Yargis - Space Melee,Mixed,Casual,369040
Yargis - Space Melee,Mixed,Action,369040
Yargis - Space Melee,Mixed,Adventure,369040
Yargis - Space Melee,Mixed,Strategy,369040
Sacred 3,Mostly Negative,Hack and Slash,247950
Sacred 3,Mostly Negative,Action,247950
Sacred 3,Mostly Negative,RPG,247950
Sacred 3,Mostly Negative,Arcade,247950
Sacred 3,Mostly Negative,Co-op,247950
9 Clues 2: The Ward,Very Positive,Hidden Object,369420
9 Clues 2: The Ward,Very Positive,Adventure,369420
9 Clues 2: The Ward,Very Positive,Casual,369420
9 Clues 2: The Ward,Very Positive,Point & Click,369420
9 Clues 2: The Ward,Very Positive,Singleplayer,369420
Devil May Cry® 4 Special Edition,Very Positive,Action,329050
Devil May Cry® 4 Special Edition,Very Positive,Hack and Slash,329050
Devil May Cry® 4 Special Edition,Very Positive,Character Action Game,329050
Devil May Cry® 4 Special Edition,Very Positive,Great Soundtrack,329050
Devil May Cry® 4 Special Edition,Very Positive,Singleplayer,329050
Season of 12 Colors,Very Positive,Indie,370280
Season of 12 Colors,Very Positive,Visual Novel,370280
Season of 12 Colors,Very Positive,Casual,370280
Season of 12 Colors,Very Positive,Adventure,370280
Season of 12 Colors,Very Positive,Anime,370280
Arcana Heart 3 LOVE MAX!!!!!,Very Positive,Anime,370460
Arcana Heart 3 LOVE MAX!!!!!,Very Positive,Fighting,370460
Arcana Heart 3 LOVE MAX!!!!!,Very Positive,2D Fighter,370460
Arcana Heart 3 LOVE MAX!!!!!,Very Positive,Action,370460
Arcana Heart 3 LOVE MAX!!!!!,Very Positive,Local Multiplayer,370460
Hyperdimension Neptunia Re;Birth2 Sisters Generation,Very Positive,Anime,351710
Hyperdimension Neptunia Re;Birth2 Sisters Generation,Very Positive,JRPG,351710
Hyperdimension Neptunia Re;Birth2 Sisters Generation,Very Positive,Female Protagonist,351710
Hyperdimension Neptunia Re;Birth2 Sisters Generation,Very Positive,Cute,351710
Hyperdimension Neptunia Re;Birth2 Sisters Generation,Very Positive,RPG,351710
BADLAND: Game of the Year Edition,Mostly Positive,Indie,269670
BADLAND: Game of the Year Edition,Mostly Positive,Adventure,269670
BADLAND: Game of the Year Edition,Mostly Positive,Action,269670
BADLAND: Game of the Year Edition,Mostly Positive,2D,269670
BADLAND: Game of the Year Edition,Mostly Positive,Local Co-Op,269670
Super Star Path,Very Positive,Action,375120
Super Star Path,Very Positive,Shoot 'Em Up,375120
Super Star Path,Very Positive,Indie,375120
Super Star Path,Very Positive,Arcade,375120
Super Star Path,Very Positive,Retro,375120
Sakura Fantasy Chapter 1,Very Positive,Nudity,375200
Sakura Fantasy Chapter 1,Very Positive,Anime,375200
Sakura Fantasy Chapter 1,Very Positive,Visual Novel,375200
Sakura Fantasy Chapter 1,Very Positive,Mature,375200
Sakura Fantasy Chapter 1,Very Positive,Female Protagonist,375200
侠客风云传(Tale of Wuxia),Very Positive,RPG,377530
侠客风云传(Tale of Wuxia),Very Positive,Martial Arts,377530
侠客风云传(Tale of Wuxia),Very Positive,Strategy,377530
侠客风云传(Tale of Wuxia),Very Positive,Turn-Based,377530
侠客风云传(Tale of Wuxia),Very Positive,Adventure,377530
D4: Dark Dreams Don't Die,Very Positive,Quick-Time Events,358090
D4: Dark Dreams Don't Die,Very Positive,Mystery,358090
D4: Dark Dreams Don't Die,Very Positive,Detective,358090
D4: Dark Dreams Don't Die,Very Positive,Adventure,358090
D4: Dark Dreams Don't Die,Very Positive,Story Rich,358090
G-senjou no Maou - The Devil on G-String,Very Positive,Visual Novel,377670
G-senjou no Maou - The Devil on G-String,Very Positive,Story Rich,377670
G-senjou no Maou - The Devil on G-String,Very Positive,Anime,377670
G-senjou no Maou - The Devil on G-String,Very Positive,Mystery,377670
G-senjou no Maou - The Devil on G-String,Very Positive,Nudity,377670
Sakura Beach,Mostly Positive,Nudity,377680
Sakura Beach,Mostly Positive,Anime,377680
Sakura Beach,Mostly Positive,Visual Novel,377680
Sakura Beach,Mostly Positive,Mature,377680
Sakura Beach,Mostly Positive,Sexual Content,377680
Idol Magical Girl Chiru Chiru Michiru Part 1,Very Positive,Visual Novel,377710
Idol Magical Girl Chiru Chiru Michiru Part 1,Very Positive,Casual,377710
Idol Magical Girl Chiru Chiru Michiru Part 1,Very Positive,Anime,377710
Idol Magical Girl Chiru Chiru Michiru Part 1,Very Positive,Adventure,377710
Idol Magical Girl Chiru Chiru Michiru Part 1,Very Positive,Female Protagonist,377710
Idol Magical Girl Chiru Chiru Michiru Part 2,Positive,Adventure,377720
Idol Magical Girl Chiru Chiru Michiru Part 2,Positive,Casual,377720
Idol Magical Girl Chiru Chiru Michiru Part 2,Positive,Visual Novel,377720
Idol Magical Girl Chiru Chiru Michiru Part 2,Positive,Anime,377720
Idol Magical Girl Chiru Chiru Michiru Part 2,Positive,Female Protagonist,377720
ONE PIECE PIRATE WARRIORS 3,Mostly Positive,Anime,331600
ONE PIECE PIRATE WARRIORS 3,Mostly Positive,Action,331600
ONE PIECE PIRATE WARRIORS 3,Mostly Positive,Adventure,331600
ONE PIECE PIRATE WARRIORS 3,Mostly Positive,Pirates,331600
ONE PIECE PIRATE WARRIORS 3,Mostly Positive,Hack and Slash,331600
神楽道中記(KaguraDouchuuki),Positive,RPG,378790
神楽道中記(KaguraDouchuuki),Positive,Anime,378790
神楽道中記(KaguraDouchuuki),Positive,Rogue-like,378790
神楽道中記(KaguraDouchuuki),Positive,JRPG,378790
神楽道中記(KaguraDouchuuki),Positive,Mystery Dungeon,378790
Risen 3 - Titan Lords,Mostly Positive,RPG,249230
Risen 3 - Titan Lords,Mostly Positive,Open World,249230
Risen 3 - Titan Lords,Mostly Positive,Gothic,249230
Risen 3 - Titan Lords,Mostly Positive,Adventure,249230
Risen 3 - Titan Lords,Mostly Positive,Atmospheric,249230
Mahjong Pretty Girls Battle : School Girls Edition,Mixed,Casual,379960
